,FMID,MarketName,Website,Facebook,TwitterHandle,Youtube,OtherMedia,Instagram,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,StateCode,Population
63,1000065,Abingdon Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,,W12 St. & 8th Ave,New York,New York,New York,10014,01/01/2013 to 12/31/2013,Sat: 8:00 AM-2:00 PM;,,,,,,,-74.00528,40.737177,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-07-24T10:36:51Z,NY,19354922.0
66,1011313,Abita Springs Farmers Market,,https://www.facebook.com/pages/Abita-Springs-Farmers-Market/480144062040727,,,,,22049 Main St.,Abita Springs,St. Tammany,Louisiana,70420,01/01/2016 to 12/01/2016,Sun: 12:00 AM-4:00 PM;,,,,,,,-90.03891290000001,30.4793215,,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,2016-06-30T13:50:15Z,LA,2540.0
72,1008461,Acme Ranch Truck Patch,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1877,,,,,,RR1 Box 146,Birch Tree,Shannon,Missouri,65438,,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;,,,,,,,-91.492638,36.991165,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,N,-,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-25T15:20:55Z,MO,656.0
77,1001393,Ada Farmer's Market,,,,,,,12th Street and Townsend,Ada,Pontotoc,Oklahoma,74820,04/01/2010 to 11/31/2010,Wed: 7:00 AM-;Sat: 7:00 AM-;,,,,,,,-96.679869,34.773589,Private business parking lot,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-02T10:18:53Z,OK,17886.0
80,1010467,Adairsville Farmers' Market,http://www.adairsvillefarmersmarket.com,Adairsville Farmers Market,,,,,7446 Ga 140,Adairsville,Bartow,Georgia,30103,06/07/2014 to 09/27/2014,Sun: 8:00 AM-11:30 PM;,,,,,,,-84.929569,34.375727000000005,Private business parking lot,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-08-07T10:08:33Z,GA,4849.0
82,1011322,Adams County Farmers' Market Association (pa),http://www.acfarmersmarkets.org,Adams County Farm Fresh Markets,,,,,Lincoln Square,Gettysburg,Adams,Pennsylvania,17325,2016-05-19T00:00:00Z,Thu: 2:00 PM-6:00 PM;,,,,,,,-77.23076400000001,39.830706,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2016-06-27T16:23:25Z,PA,7633.0
90,1012288,Adrian Farmers Market,,,,,,,115 Toledo Street,Adrian,Lenawee,Michigan,49221,05/07/2016 to 10/29/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-84.034589,41.900169,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,2016-07-06T21:49:50Z,MI,43877.0
91,1011214,Aenon Baptist Church Farm Stand,,,,,,,175 Genesee Street,Rochester,Monroe,New York,14611,,Wed: 11:00 AM-2:00 PM;,,,,,,,-77.63607640000001,43.1466026,,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2015-06-08T09:24:05Z,NY,711998.0
92,1008667,Afton Village Farmers Market,http://www.piedmont-farmersmarket.com,,,,,,5401 Village Dr,Concord,Cabarrus,North Carolina,28027,01/01/2013 to 12/31/2013,Thu: 4:00 PM-7:00 PM;,,,,,,,-80.670172,35.414038,Other,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-27T13:53:54Z,NC,250186.0
94,1012233,Agricenter International Farmers Market,http://www.agricenter.org/farmers-market/,https://www.facebook.com/farmersmarketmemphis/,Agricenter_Intl,,https://www.instagram.com/agricenterinternational/,https://www.instagram.com/agricenterinternational/,7777 Walnut Grove Rd,Memphis,Shelby,Tennessee,38120,05/02/2016 to 10/01/2016,Mon: 7:30 AM-5:30 PM;Tue: 7:30 AM-5:30 PM;Wed: 7:30 AM-5:30 PM;Thu: 7:30 AM-5:30 PM;Fri: 7:30 AM-5:30 PM;Sat: 7:00 AM-5:30 PM;,,,,,,,-89.8037477,35.128865999999995,,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2016-07-05T11:28:19Z,TN,1068873.0
95,1003562,Agritopia Farm Stand,http://www.thefarmatagritopia.com,https://www.facebook.com/TheFarmAtAgritopia,AgritopiaFarm,,https://instagram.com/agritopiafarm/,https://instagram.com/agritopiafarm/,3000 E. Ray Road (Higley & Ray),Gilbert,Maricopa,Arizona,85233,01/01/2015 to 12/31/2015,,,,,,,,-111.726215,33.321658,,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,2015-08-13T12:14:20Z,AZ,242354.0
96,1011830,Ahwatukee Farmers Market,,,,,,,4700 E. Warner Rd,Phoenix,Maricopa,Arizona,,,Sun: 9:00 AM-1:00 PM;,06/05/2016 to 09/25/2016,Sun: 8:00 AM-11:00 AM;,,,,,-111.98324199999999,33.331331,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,2016-03-25T16:32:55Z,AZ,4081849.0
97,1000212,Aiken County Farmers Market,http://www.VisitAikenSC.com,,,,,,897 Richland Avenue East,Aiken,Aiken,South Carolina,29801,,,,,,,,,-81.7084941,33.55688189999999,Local government building grounds,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013-06-17T16:01:53Z,SC,30721.0
98,1008054,Airport Farmers And Flea Market,,https://www.facebook.com/pages/Airport-Farmers-and-Flea-Market/,,,,,17375 Spring Hill Dr,Brooksville,Hernando,Florida,34604,01/01/2015 to 12/31/2015,Sat: 8:00 AM-3:00 PM;Sun: 8:00 AM-3:00 PM;,,,,,,,-82.441117,28.481140000000003,,Y,N,N,N,N,-,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,2015-03-19T11:45:37Z,FL,8147.0
103,1004086,Alabama Gulf Coast Market,,,,,,,22250 Perdido Beach Boulevard,Gulf Shores,Baldwin,Alabama,36542,10/04/2014 to 07/25/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-87.65585,30.250746000000003,,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,2015-01-25T14:33:13Z,AL,11809.0
104,1008612,Alachua County Farmers' Market,http://www.441market.com,https://www.facebook.com/441acfmarket,,,http://pinterest.com/441market,,5920 NW 13th Street,Gainesville,Alachua,Florida,32653,01/01/2013 to 12/31/2013,Sun: 8:30 AM-1:00 PM;,,,,,,,-82.352515,29.710665000000002,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-27T10:09:35Z,FL,199695.0
106,1009019,Alameda Farmers' Market,http://www.pcfma.com,https://www.facebook.com/AlamedaFarmersMarket,,,,,Haight and Webster St.,Alameda,Alameda,California,,01/01/2013 to 12/31/2013,Tue: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-122.276762,37.774248,,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 12:57:44 PM,CA,79177.0
108,1018304,Alamo Heights Farmers Market,,https://www.facebook.com/AlamoHeightsFarmersMarket/,AlamoHeightsFM,,https://www.instagram.com/alamoheightsfm/?hl=en,https://www.instagram.com/alamoheightsfm/?hl=en,255 E Basse,San Antonio,Bexar,Texas,78209,01/01/2017 to 12/31/2017,Sun: 9:00 AM-1:00 PM;,,,,,,,-98.481174,29.493258,,Y,N,N,N,N,-,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2017-06-21T13:43:48Z,TX,2002530.0
109,1011033,Alamogordo Farmers' Market In Alameda Park,https://www.localharvest.org/alamogordo-farmers-market-in-alameda-park-M37997,https://www.facebook.com/AlamogordoFarmersMarket/,,,,,1987 White Sands Blvd (next to Toy Train Depot),Alamogordo,Otero,New Mexico,88310,06/03/2017 to 10/28/2017,Sat: 8:30 AM-10:30 AM;,07/05/2017 to 10/25/2017,Wed: 5:00 PM-6:00 PM;,,,,,-105.96099070000001,32.9140955,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,2017-04-24T14:46:07Z,NM,32745.0
110,1004789,Alamogordo Otero County Farmers' Market,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,,,,http://www.localharvest.org/alamogordo-otero-county-farmers-produce-and-craft-market-alamogord-farmers-market-m2737,,401 Fairgrounds Rd,Alamogordo,Otero,New Mexico,,01/04/2014 to 12/20/2014,Sat: 8:30 AM-12:00 PM;,,,,,,,-105.9606,32.92649,Local government building grounds,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-05-20T17:04:12Z,NM,32745.0
111,1004070,Alamosa Farmers Market,http://www.alamosafarmersmarket.org,https://www.facebook.com/pages/Alamosa-Farmers-Market/104375596315429?fref=ts,,,,,Corner of 6th Street and State Avenue's Municipal Parking Lot,Alamosa,Alamosa,Colorado,81101,07/11/2015 to 10/10/2015,Sat: 8:00 AM-1:00 PM;,,,,,,,-105.86523600000001,37.468359,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,2015-03-19T16:25:00Z,CO,10963.0
112,1004425,Albany Downtown Farmers Market,http://www.eastbaker.net,,,,,,Corner of W. Broad Ave. & N. Jackson St.,Albany,Dougherty,Georgia,31702,May to December,Sat:8:00 AM - 2:00 PM;,,,,,,,-84.15366,31.57684,Local government building grounds,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-24T18:23:23Z,GA,90515.0
113,1002175,Albany Farmers' Market,http://www.locallygrown.org,https://www.facebook.com/Corvallis.Albany.Farmers.Markets,RebeccaCAFM,,https://www.flickr.com/photos/50026834@n04/sets/,,4th Avenue & Ellsworth Street,Albany,Linn,Oregon,97321,04/16/2016 to 11/19/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-123.1061,44.6349,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,2016-06-28T11:29:32Z,OR,60795.0
114,1011108,Albert Lea Farmers Market,http://albertleafarmersmarket.com,Albert Lea Farmers Market,,,,,104 North Broadway,Albert Lea,Freeborn,Minnesota,,05/13/2015 to 10/31/2015,Wed: 4:00 PM-6:00 PM;,,,,,,,-93.368932,43.650895,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2015-05-02T09:49:27Z,MN,17558.0
116,1010559,Albion Farmer's Market,http://greateralbionchamber.org,,,,,,211 Market Place,Albion,Cass,Michigan,49224,05/03/2014 to 10/25/2014,Wed: 8:30 AM-1:00 PM;Sat: 8:30 AM-1:00 PM;,,,,,,,-84.75156899999999,42.243544,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-08-28T11:40:08Z,MI,8865.0
117,1010407,Albuquerque Downtown Growers' Market,http://DowntownGrowers.com,https://www.facebook.com/downtowngrowers?focus_composer=true&ref_type=bookmark,,,,,800 Central Ave,Albuquerque,Bernalillo,New Mexico,87102,05/17/2014 to 11/08/2014,Sat: 7:00 AM-12:00 PM;,,,,,,,-106.656893,35.085972,Other,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,2014-08-05T11:39:34Z,NM,758523.0
118,1004761,Albuquerque Northeast Farmers' Market,http://www.abqnemarket.org,https://www.facebook.com/abqnemarket?fref=ts,,,www.farmersmarketsnm.org,,6400 Wyoming Blvd,Albuquerque,Bernalillo,New Mexico,,06/03/2014 to 09/30/2014,Tue: 3:00 PM-6:00 PM;,,,,,,,-106.55762,35.1506,Educational institution,Y,Y,N,Y,Y,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-06-05T14:54:49Z,NM,758523.0
120,1002222,Alcona Farmers Market,http://www.alconalocalfoods.org,,,,,,320 S. State Steet (US23),Harrisville,Alcona,Michigan,48740,June to September,Sat:10:00 am - 1:00 pm;,April to May,Sat:10:00 am - 1:00 pm;,October to November,Sat:10:00 am - 1:00 pm;,,,-83.2973,44.6547,Federal/State government building grounds,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/19/2011 12:38:58 PM,MI,467.0
121,1008252,Alderson Farmers Market,http://www.aldersonmarket.org,https://www.facebook.com/aldersonfood,,,,,Rt. 3 Main Street,Alderson,Greenbrier,West Virginia,24910,,Sat: 8:00 AM-12:30 PM;,,,,,,,-80.64202399999999,37.725953999999994,Private business parking lot,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-20T07:04:21Z,WV,2567.0
123,1011910,Aledo Farmers Market,http://www.aledo-texas.com,City of Aledo,,,,,128 Elm Street,Aledo,Parker,Texas,76008,04/18/2016 to,Mon: 3:00 PM-6:00 PM;,,,,,,,-97.602554,32.696496,,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,2016-04-28T17:02:14Z,TX,7563.0
124,1010597,Alexander County Farmers Market,,,,,,,280 NC Hwy 16 South,Taylorsville,Alexander,North Carolina,28681,06/14/2014 to 09/13/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-81.178122,35.919748,,Y,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-09-19T08:46:28Z,NC,5595.0
125,1000519,Alexandria Bay Farmers Market,http://www.visitalexbay.org,https://www.facebook.com/pages/Alexandria-Bay-Chamber-of-Commerce/82504121853,,,,,Route 12,Alexandria Bay,Jefferson,New York,13607,05/23/2014 to 09/19/2014,Fri: 9:00 AM-3:00 PM;,,,,,,,-75.9157,44.3314,Private business parking lot,N,Y,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,2014-04-01T09:36:04Z,NY,1057.0
126,1018643,Alexandria Farmers Market,https://www.facebook.com/AlexandriaFarmersMarket/,Alexandria Farmers Market,,,@alexandriafarmersmarket (instagram),@alexandriafarmersmarket (instagram),2727 Jackson St,Alexandria,Rapides,Louisiana,71301,01/01/2017 to 12/31/2017,Tue: 3:00 PM-6:00 PM;,,,,,,,-92.466449,31.294132,,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2017-07-10T16:03:59Z,LA,82131.0
127,1007366,Alexandria Farmers Market,http://www.mfma.org/alexandria,,,,,,2nd and Broadway,Alexandria,Douglas,Minnesota,56308,05/10/2014 to 10/25/2014,Sat: 9:00 AM-12:00 PM;,06/01/2014 to 10/28/2014,Tue: 9:00 AM-12:00 PM;,06/01/2014 to 10/30/2014,Thu: 3:00 PM-6:00 PM;,,,-95.376059,45.89074,Other,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2014-03-14T11:12:47Z,MN,20851.0
128,1011196,Alfred Farmers Market,https://www.alfredfarmersmarket.com,https://www.facebook.com/Alfredfarmersmarket,,,,,Bandstand Main Street,Alfred,Allegany,New York,14802,07/10/2016 to 10/30/2016,Sun: 11:00 AM-3:00 PM;,,,,,,,-77.789505,42.253557,,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,2016-04-29T09:07:56Z,NY,4183.0
132,1008835,Alisal Certified Farmers' Market,http://www.everyonesharvest.org,https://www.facebook.com/EveryonesHarvest,,,,,632 East Alisal Street,Salinas,Monterey,California,93905,06/28/2016 to 10/11/2016,Tue: 11:00 AM-4:00 PM;,,,,,,,-121.634178,36.673319,,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2016-06-27T15:24:13Z,CA,193590.0
133,1005548,All Locally Grown Produce,http://www.teenaspridecsa.com,https://www.facebook.com/teenaspridecsa,teenaspridecsa,,,,19051 Sw 147 Ave,Homestead,Miami-Dade,Florida,33187,11/01/2016 to 04/01/2017,Sun: 1:00 AM-4:00 AM;,,,,,,,-80.430378,25.50788,,Y,N,N,N,N,-,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2016-06-28T08:58:06Z,FL,69907.0
134,1011735,All Natural & Certified Organic Farmer Market (hope Farm),http://www.hopeforsfs.org,Facebook.com/HOPESFS,,,,,19833 Morris RD,Harlingen,Cameron,Texas,78552,10/01/2016 to 07/01/2017,Mon: 10:00 AM-6:00 PM;Thu: 10:00 AM-6:00 PM;Fri: 10:00 AM-6:00 PM;Sat: 1:00 PM-6:00 PM;,,,,,,,-97.704718,26.155226000000003,,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,2016-07-16T20:24:50Z,TX,136968.0
135,1010096,All Saints' Farmers Market,,https://www.facebook.com/allsaintsfarmersmarket,,,,,1508 S. White Station,Memphis,Shelby,Tennessee,38117,05/04/2014 to 10/26/2014,Sun: 12:00 PM-4:00 PM;,,,,,,,-89.890478,35.090458,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,5/4/2014 12:52:58 PM,TN,1068873.0
138,1001962,Allamakee Farmers Market,,,,,,,705 Allamakee Street,Waukon,Allamakee,Iowa,52172,06/06/2016 to 10/03/2016,Mon: 3:30 AM-6:00 AM;,,,,,,,-91.475223,43.276278999999995,,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,2016-07-05T11:17:25Z,IA,3540.0
139,1002717,Allegan Farmers Market,,https://www.facebook.com/Allegan-Farmers-Market-146878898707147/,,,,,Water Street & Cutler Street,Allegan,Allegan,Michigan,49010,05/05/2016 to 10/27/2016,Thu: 8:00 AM-2:00 PM;,,,,,,,-85.84965799999999,42.529649,,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,2016-03-14T14:51:31Z,MI,6380.0
140,1008262,Alleghany Farmers Market,http://www.alleghanyfarmersmarket.com,https://www.facebook.com/pages/Alleghany-Farmers-Market/102331033194610,,,,,HWY 18 N,Sparta,Alleghany,North Carolina,28675,05/11/2013 to 10/12/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-81.12259300000001,36.503003,Local government building grounds,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-20T11:14:07Z,NC,1744.0
141,1018160,Allen County Farmers Market - Tuesday,http://thriveallencounty.org/farmers-market/,https://www.facebook.com/Allen-County-Farmers-Market-140163699399288/,RchallieRobin,,instagram - schallierobin,instagram - schallierobin,700 N. State St.,Iola,Allen,Kansas,66749,,Tue: 1:30 PM-5:30 PM;,,,,,,,-95.409262,37.928693,,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2017-06-20T13:54:44Z,KS,5377.0
142,1018165,Allen County Farmers' Market - Saturday,http://thriveallencounty.org/farmers-market/,https://www.facebook.com/Allen-County-Farmers-Market-140163699399288/,RchallieRobin,,instagram - schallierobin,instagram - schallierobin,,Humboldt,Allen,Kansas,66748,05/20/2017 to 09/30/2017,Sat: 8:30 AM-11:30 AM;,,,,,,,-95.435424,37.819004,,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2017-06-20T14:01:55Z,KS,1802.0
143,1018105,Allen County Farmers' Market - Thursday,http://thriveallencounty.org/farmers-market/,https://www.facebook.com/Allen-County-Farmers-Market-140163699399288/,RchallieRobin,,instagram - schallierobin,instagram - schallierobin,,Iola,Allen,Kansas,66749,04/13/2017 to 10/26/2017,Thu: 5:30 PM-7:00 PM;,,,,,,,-95.403438,37.921806,,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,2017-06-20T13:56:54Z,KS,5377.0
144,1011777,Allen Farmers Market,http://allenneighborhoodcenter.org/food/market/,https://www.facebook.com/AllenFarmersMarket/,,,,,1629 E Kalamazoo,Lansing,Ingham,Michigan,48912,10/26/2016 to 05/10/2017,Wed: 3:00 PM-6:30 PM;,05/17/2017 to 10/25/2017,Wed: 2:30 PM-7:00 PM;,,,,,-84.5263803,42.73023870000001,,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,2017-04-11T09:13:06Z,MI,320928.0
149,1005675,Alliance Farmers Market,http://www.alliancefarmersmarket.com,https://www.facebook.com/alliancefarmersmarket,,,,,Corner of E. Main St. and Mechanic Ave.,Alliance,Stark,Ohio,44601,06/15/2013 to 10/12/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-81.1024,40.9216,Other,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-13T11:25:29Z,OH,31758.0
152,1005134,Allston Village Farmers Market,http://www.allstonbrightoncdc.org/,https://www.facebook.com/AllstonVillageFarmersMarket,AVFarmersMarket,,,,500 Cambridge St.,Boston,Suffolk,Massachusetts,2134,05/18/2013 to 10/26/2013,Sat: 11:00 AM-3:00 PM;,,,,,,,-71.13784179999999,42.353384000000005,Educational institution,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-13T07:48:19Z,MA,4637537.0
154,1002250,Alma Farmers Market,,,,,,,Pine & Downie Streets,Alma,Gratiot,Michigan,48801,05/04/2013 to 10/31/2013,Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-84.656984,43.380269899999995,Local government building grounds,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-03-31T16:13:51Z,MI,16224.0
157,1010476,Alpena Farmers' Market,http://alpenafarmersmarket.org,Friends of the Alpena Farmers Market,,,,,208 N 1st Ave.,Alpena,Alpena,Michigan,49707,01/01/2014 to 12/31/2014,Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-83.430998,45.061878,Local government building grounds,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,2014-08-10T09:04:19Z,MI,13597.0
158,1005447,Alpha Nursery Farmers' Market,http://www.alpha-nursery.com,,,,,,"12 Alpha Lane,",Cascade,Valley,Idaho,83611,06/19/2013 to 09/28/2013,Wed: 10:00 AM-5:00 PM;,,,,,,,-115.99799999999999,44.4251,Private business parking lot,Y,N,N,N,N,-,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2014-03-27T10:51:26Z,ID,981.0
159,1009792,Alsip Farmers Market,http://www.alsipparks.org,,,,,,12521 S. Kostner Avenue,Alsip,Cook,Illinois,60803,06/10/2014 to 10/14/2014,Tue: 3:00 PM-7:00 PM;,,,,,,,-87.727804,41.664913,Local government building grounds,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2014-04-04T19:03:05Z,IL,19079.0
